121,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0
122,0,0,0,0,0,0.25,0,0,0.09,0,0,0,0,0.02,0.2,0.03
123,0.24,0.01,0,0,0,0.1,0.15,0,0,0,0.25,0,0,0.25,0,0
124,0,0,0.2,0.05,0,0,0.16,0,0,0.1,0,0,0,0,0,0.25
126,0,0,0,0.25,0,0.18,0.07,0,0,0.25,0,0,0,0,0.03,0.22
127,0,0.25,0,0,0,0.25,0,0,0,0,0,0.17,0.14,0,0,0
128,0.05,0.2,0,0,0.21,0,0,0,0,0,0,0,0,0.14,0.11,0
129,0,0.25,0,0,0,0,0.07,0,0,0,0,0,0,0,0.25,0
130,0,0.11,0.14,0,0,0,0,0,0,0,0,0,0.19,0.06,0,0
131,0,0,0.19,0.06,0,0,0.25,0,0,0,0,0,0,0,0,0
134,0,0.1,0.15,0,0,0.25,0,0,0,0.25,0,0,0,0.25,0,0
135,0,0.11,0.14,0,0,0.25,0,0,0,0,0,0.25,0.12,0.13,0,0
138,0,0.19,0,0.06,0,0.25,0,0,0,0.17,0,0.08,0,0.2,0.05,0
139,0,0.25,0,0,0,0.25,0,0,0,0.25,0,0,0.25,0,0,0
141,0,0,0.25,0,0,0,0,0,0,0,0,0,0.19,0.06,0,0
142,0,0,0.04,0.21,0,0.04,0,0.21,0,0,0.25,0,0,0.25,0,0
143,0,0.24,0.01,0,0,0.09,0,0,0,0.13,0.12,0,0,0,0.11,0.14
144,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0
145,0,0.15,0.1,0,0,0,0,0,0.25,0,0,0,0,0,0,0
146,0,0.15,0,0,0,0,0.25,0,0,0,0.01,0.24,0,0,0.19,0.06
147,0.17,0,0.08,0,0.1,0,0.15,0,0,0.25,0,0,0,0.17,0,0.08
149,0,0.05,0,0,0,0,0.25,0,0,0,0,0,0,0.07,0.18,0
150,0,0.25,0,0,0,0,0,0,0,0.03,0.22,0,0,0,0,0
151,0,0.21,0,0,0,0,0,0,0.02,0,0,0,0,0.2,0,0
153,0.14,0.11,0,0,0,0.2,0.05,0,0.06,0.19,0,0,0,0.25,0,0
155,0,0.25,0,0,0.21,0.04,0,0,0,0.01,0.24,0,0,0.01,0,0
156,0,0,0,0.25,0,0,0,0.22,0,0,0,0.25,0,0,0,0
157,0,0,0.04,0.21,0,0,0.25,0,0,0.11,0.14,0,0,0,0,0
158,0.16,0.09,0,0,0,0,0.25,0,0,0.12,0.13,0,0,0.09,0.16,0
160,0.24,0.01,0,0,0,0,0.22,0.03,0,0.09,0.16,0,0,0.25,0,0
161,0,0,0.25,0,0,0.09,0.16,0,0,0.25,0,0,0,0.25,0,0
165,0,0,0.25,0,0,0,0,0,0,0.06,0,0.19,0,0.13,0,0.12
166,0,0.14,0.11,0,0,0.25,0,0,0,0.25,0,0,0,0.25,0,0
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0.25,0,0,0,0,0,0,0,0.07,0,0,0,0.11,0.14,0
173,0.25,0,0,0,0.25,0,0,0,0.07,0.18,0,0,0,0.25,0,0
174,0.18,0.07,0,0,0,0,0.25,0,0,0.25,0,0,0.01,0.24,0,0
175,0.14,0.11,0,0,0,0.09,0.16,0,0.25,0,0,0,0,0.18,0,0
176,0.25,0,0,0,0,0.01,0.24,0,0,0.23,0.02,0,0,0.25,0,0
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0.25,0,0,0,0.25,0,0,0,0.11,0.14,0,0,0.25,0,0
