69,0.25,0,0.25,0,0.07,0.18,0,0.25,0.2,0.05,0.22,0.03,,
70,0.25,0,0,0,0,0,0.25,0,0,0,0,0,,
72,0,0.25,0.22,0.03,0.25,0,0,0.25,0,0.25,0.25,0,,
73,0.25,0,0.18,0.07,0.03,0,0.25,0,0,0,0.25,0,,
74,0,0.25,0,0,0,0,0.25,0,0,0,0,0,,
75,0,0,0,0,0.25,0,0.2,0.05,0.08,0,0,0.25,,
76,0,0.25,0,0.07,0,0.25,0.25,0,0,0.13,0.25,0,,
77,0,0.25,0,0,0.1,0.15,0.2,0.05,0.25,0,0,0,,
78,0,0.25,0,0,0,0.25,0.05,0,0,0,0,0,,
79,0.25,0,0,0,0.23,0,0,0,0,0.25,0,0,,
80,0,0,0,0,0,0,0.07,0.18,0,0,0,0,,
81,0,0.25,0.25,0,0.11,0,0,0.25,0,0.25,0,0.06,,
83,0,0.25,0.25,0,0,0.25,0.11,0.14,0.2,0.05,0,0.25,,
87,0,0.25,0.25,0,0,0,0,0.25,0,0.13,0.16,0.09,,
90,0.25,0,0.01,0.24,0.25,0,0.25,0,0.05,0.2,0.09,0.16,,
91,0,0,0.25,0,0,0,0,0.25,0,0.11,0,0.25,,
93,0,0.25,0.04,0,0.25,0,0,0.03,0,0.25,0,0,,
94,0,0.25,0.25,0,0.25,0,0,0.25,0.13,0,0.25,0,,
95,0.25,0,0.24,0.01,0.01,0.13,0.25,0,0.25,0,0.25,0,,
97,0.06,0,0,0.25,0,0,0.24,0.01,0,0.25,0,0.25,,
98,0.25,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0,,
101,0.25,0,0,0.25,0,0.1,0,0,0.25,0,0.25,0,,
102,0.25,0,0.25,0,0,0.07,0.25,0,0.03,0.22,0,0.25,,
103,0.25,0,0.18,0.07,0.25,0,0,0.05,0.07,0.18,0,0.25,,
106,0.25,0,0.02,0,0,0,0,0,0,0,0.25,0,,
108,0.25,0,0,0,0,0,0.06,0,0.18,0.07,0,0.1,,
109,0,0.25,0.25,0,0,0,0.25,0,0.2,0.05,0,0.25,,
110,0,0.25,0.25,0,0,0,0,0.25,0,0.25,0,0,,
111,0,0.25,0.25,0,0.13,0.12,0.05,0.2,0.25,0,0,0.21,,
112,0.01,0.24,0.25,0,0,0.12,0.25,0,0,0.25,0.01,0.24,,
113,0.25,0,0,0,0.25,0,0.03,0.22,0.25,0,0.25,0,,
114,0,0.25,0.25,0,0.25,0,0.25,0,0.25,0,0,0.15,,
118,0,0.25,0,0,0,0,0,0.01,0.25,0,0,0.25,,
119,0,0,0,0,0,0,0,0,0.09,0,0.04,0,,
122,0,0.25,0.16,0.09,0,0.25,0.25,0,0,0.25,0.25,0,,
123,0.25,0,0.25,0,0,0,0,0.13,0.14,0.11,0,0,,
124,0.25,0,0,0.25,0.14,0.11,0.25,0,0.25,0,0.11,0.14,,
126,0,0.25,0,0.25,0,0.25,0,0.25,0,0.25,0.22,0.03,,
127,0,0.25,0.25,0,0.25,0,0.17,0,0,0,0,0,,
128,0,0,0,0,0.25,0,0,0,0,0,0,0,,
129,0,0.25,0.25,0,0,0,0,0,0,0.25,0,0.25,,
130,0,0.25,0,0.25,0,0,0,0.25,0,0.25,0,0,,
131,0,0,0.25,0,0.25,0,0,0.25,0.24,0.01,0,0.25,,
133,0.12,0,0.07,0.18,0.11,0.14,0,0,0,0.25,0,0.25,,
134,0.2,0.05,0,0.25,0.25,0,0.25,0,0.08,0.17,0,0,,
136,0.04,0,0.25,0,0,0.02,0.05,0.2,0,0.17,0,0.25,,
138,0,0.25,0.25,0,0.05,0.2,0,0.25,0,0.25,0,0.14,,
139,0,0.25,0,0.25,0.15,0.1,0.25,0,0,0,0.2,0.05,,
141,0.06,0.19,0.25,0,0,0,0,0.25,0.09,0,0,0,,
142,0.25,0,0,0.25,0,0.25,0.25,0,0.25,0,0,0.06,,
143,0.01,0.24,0,0.25,0.25,0,0.25,0,0,0.09,0,0,,
144,0,0.25,0,0.1,0,0,0,0.25,0.01,0.24,0,0.25,,
145,0,0.25,0,0,0,0.25,0,0.25,0.25,0,0.02,0.03,,
147,0.04,0.21,0,0,0.25,0,0,0.16,0,0.25,0,0.25,,
149,0,0.25,0,0.25,0.01,0.24,0.25,0,0,0.25,0,0.25,,
150,0,0,0,0,0,0,0,0,0,0,0,0,,
151,0,0,0,0,0,0,0,0,0,0,0,0,,
153,0.25,0,0.25,0,0.13,0.12,0,0,0.25,0,0.17,0.08,,
155,0,0.25,0,0,0,0.25,0.08,0.17,0,0.09,0.25,0,,
156,0,0.25,0.25,0,0,0.01,0.25,0,0.25,0,0,0.25,,
158,0.25,0,0.25,0,0.25,0,0.1,0.15,0,0.25,0.14,0.11,,
160,0,0.25,0,0,0.25,0,0,0,0,0.12,0,0,,
165,0,0.25,0.25,0,0.25,0,0.25,0,0,0.25,0.25,0,,
166,0.25,0,0,0.25,0.25,0,0,0,0.13,0,0,0.25,,
167,0,0.25,0.25,0,0.23,0.02,0,0.25,0,0.25,0,0.25,,
170,0.11,0.14,0,0.25,0.25,0,0,0.25,0.25,0,0.25,0,,
173,0.18,0.07,0,0,0,0,0,0,0.25,0,0.13,0,,
174,0.25,0,0.25,0,0.07,0.18,0.17,0.08,0.25,0,0.25,0,0,0
175,0.25,0,0,0.25,0,0.25,0.25,0,0.25,0,0.25,0,0,0
176,0.25,0,0.25,0,0.16,0.09,0,0.25,0.25,0,0.25,0,0,0
178,0.25,0,0,0.25,0,0.25,0.25,0,0.25,0,0,0.25,0,0
180,0.19,0.06,0.25,0,0.25,0,0,0.25,0.15,0.1,0.25,0,0,0
